Date mutation,Valeur fonciere,Code postal,Commune,Type local,Surface reelle bati,prix_m2
12/01/2024,1700000.0,83700,SAINT RAPHAEL,Maison,125.0,13600.0
18/01/2024,400000.0,83600,FREJUS,Appartement,64.0,6250.0
25/01/2024,800000.0,83240,CAVALAIRE-SUR-MER,Appartement,46.0,17391.304347826088
12/02/2024,50000.0,83143,LE VAL,Maison,30.0,1666.6666666666667
08/03/2024,150000.0,83340,FLASSANS-SUR-ISSOLE,Maison,92.0,1630.4347826086957
08/03/2024,150000.0,83340,FLASSANS-SUR-ISSOLE,Maison,92.0,1630.4347826086957
05/04/2024,1200000.0,83600,LES ADRETS DE L ESTEREL,Maison,90.0,13333.333333333334
23/04/2024,400000.0,83700,SAINT RAPHAEL,Appartement,69.0,5797.101449275362
07/05/2024,400000.0,83120,LE PLAN-DE-LA-TOUR,Maison,68.0,5882.35294117647
07/05/2024,400000.0,83120,LE PLAN-DE-LA-TOUR,Maison,26.0,15384.615384615385
15/05/2024,1000000.0,83790,PIGNANS,Maison,75.0,13333.333333333334
17/05/2024,350000.0,83600,FREJUS,Appartement,75.0,4666.666666666667
23/05/2024,200000.0,83300,DRAGUIGNAN,Appartement,50.0,4000.0
14/05/2024,1000000.0,83480,PUGET-SUR-ARGENS,Appartement,68.0,14705.882352941177
05/07/2024,500000.0,83990,SAINT TROPEZ,Appartement,118.0,4237.28813559322
12/07/2024,500000.0,83600,FREJUS,Appartement,75.0,6666.666666666667
03/07/2024,2300000.0,83470,ST MAXIMIN LA STE BAUME,Maison,160.0,14375.0
25/07/2024,369204.0,83520,ROQUEBRUNE-SUR-ARGENS,Maison,25.0,14768.16
25/07/2024,369204.0,83520,ROQUEBRUNE-SUR-ARGENS,Maison,25.0,14768.16
05/09/2024,100000.0,83600,FREJUS,Appartement,67.0,1492.5373134328358
19/09/2024,450000.0,83570,CORRENS,Maison,60.0,7500.0
30/09/2024,2087000.0,83170,BRIGNOLES,Appartement,165.0,12648.484848484848
08/10/2024,400000.0,83700,SAINT RAPHAEL,Appartement,69.0,5797.101449275362
02/10/2024,2000000.0,83830,BARGEMON,Appartement,130.0,15384.615384615385
02/10/2024,1000000.0,83830,BARGEMON,Appartement,63.0,15873.015873015873
30/10/2024,1133000.0,83300,DRAGUIGNAN,Appartement,81.0,13987.654320987655
24/10/2024,500000.0,83120,SAINTE MAXIME,Appartement,55.0,9090.90909090909
04/11/2024,1600000.0,83600,FREJUS,Maison,200.0,8000.0
04/11/2024,1600000.0,83600,FREJUS,Maison,200.0,8000.0
10/12/2024,1500000.0,83120,LE PLAN-DE-LA-TOUR,Maison,125.0,12000.0
18/01/2024,240000.0,83000,TOULON,Appartement,60.0,4000.0
23/01/2024,1500000.0,83100,TOULON,Appartement,84.0,17857.14285714286
18/01/2024,200000.0,83140,SIX-FOURS-LES-PLAGES,Appartement,25.0,8000.0
18/01/2024,250000.0,83140,SIX-FOURS-LES-PLAGES,Appartement,30.0,8333.333333333334
15/01/2024,500000.0,83110,SANARY SUR MER,Appartement,50.0,10000.0
07/02/2024,1200000.0,83160,LA VALETTE DU VAR,Maison,98.0,12244.897959183674
02/04/2024,675000.0,83140,SIX-FOURS-LES-PLAGES,Appartement,65.0,10384.615384615385
21/03/2024,1000000.0,83140,SIX-FOURS-LES-PLAGES,Appartement,69.0,14492.753623188406
21/03/2024,700000.0,83200,TOULON,Appartement,63.0,11111.111111111111
21/03/2024,700000.0,83200,TOULON,Appartement,63.0,11111.111111111111
17/05/2024,1600000.0,83000,TOULON,Appartement,87.0,18390.80459770115
14/06/2024,1250000.0,83000,TOULON,Appartement,108.0,11574.074074074075
02/09/2024,400000.0,83000,TOULON,Appartement,43.0,9302.32558139535
13/08/2024,300000.0,83980,LE LAVANDOU,Appartement,23.0,13043.478260869566
13/09/2024,250000.0,83500,LA SEYNE SUR MER,Appartement,33.0,7575.757575757576
07/10/2024,750000.0,83000,TOULON,Appartement,90.0,8333.333333333334
05/11/2024,200000.0,83400,HYERES,Maison,100.0,2000.0
20/11/2024,400000.0,83000,TOULON,Appartement,89.0,4494.38202247191
27/06/2024,352600.0,83390,CUERS,Maison,103.0,3423.3009708737864
27/06/2024,352600.0,83390,CUERS,Maison,88.0,4006.818181818182
09/12/2024,300000.0,83320,CARQUEIRANNE,Maison,161.0,1863.3540372670807
23/12/2024,250000.0,83500,LA SEYNE SUR MER,Appartement,30.0,8333.333333333334
20/12/2024,50000.0,83260,LA CRAU,Appartement,35.0,1428.5714285714287
17/01/2024,542600.0,84200,CARPENTRAS,Maison,40.0,13565.0
22/02/2024,1137000.0,84250,LE THOR,Appartement,110.0,10336.363636363636
08/03/2024,550000.0,84570,METHAMIS,Maison,50.0,11000.0
08/03/2024,550000.0,84570,METHAMIS,Maison,50.0,11000.0
07/05/2024,500000.0,84000,AVIGNON,Appartement,60.0,8333.333333333334
23/05/2024,1000000.0,84800,L ISLE SUR LA SORGUE,Appartement,56.0,17857.14285714286
31/05/2024,50000.0,84570,VILLES-SUR-AUZON,Maison,30.0,1666.6666666666667
31/05/2024,50000.0,84570,VILLES-SUR-AUZON,Maison,30.0,1666.6666666666667
14/06/2024,2197300.0,84340,MALAUCENE,Maison,110.0,19975.454545454544
17/07/2024,500000.0,84000,AVIGNON,Appartement,36.0,13888.888888888889
19/07/2024,3000000.0,84830,SERIGNAN-DU-COMTAT,Maison,170.0,17647.058823529413
08/08/2024,650000.0,84810,AUBIGNAN,Maison,121.0,5371.900826446281
19/08/2024,1320000.0,84000,AVIGNON,Appartement,69.0,19130.434782608696
21/08/2024,1000000.0,84220,SAINT-PANTALEON,Maison,80.0,12500.0
10/09/2024,300000.0,84760,SAINT-MARTIN-DE-LA-BRASQUE,Maison,24.0,12500.0
10/09/2024,300000.0,84760,SAINT-MARTIN-DE-LA-BRASQUE,Maison,24.0,12500.0
10/09/2024,300000.0,84760,SAINT-MARTIN-DE-LA-BRASQUE,Maison,24.0,12500.0
18/09/2024,1000000.0,84500,BOLLENE,Maison,123.0,8130.081300813008
03/09/2024,1696100.0,84400,APT,Maison,177.0,9582.485875706214
03/09/2024,1696100.0,84400,APT,Maison,220.0,7709.545454545455
03/09/2024,1696100.0,84400,APT,Maison,240.0,7067.083333333333
03/09/2024,1696100.0,84400,APT,Maison,240.0,7067.083333333333
15/10/2024,200000.0,84810,AUBIGNAN,Maison,160.0,1250.0
15/10/2024,200000.0,84810,AUBIGNAN,Maison,120.0,1666.6666666666667
16/12/2024,2079950.0,84510,CAUMONT-SUR-DURANCE,Maison,150.0,13866.333333333334
16/12/2024,2079950.0,84510,CAUMONT-SUR-DURANCE,Maison,150.0,13866.333333333334
16/12/2024,1740000.0,84140,AVIGNON,Maison,94.0,18510.63829787234
11/07/2024,1500000.0,84400,APT,Appartement,82.0,18292.682926829268
23/01/2024,1500000.0,85670,FALLERON,Maison,138.0,10869.565217391304
25/01/2024,1000000.0,85230,BOUIN,Maison,74.0,13513.513513513513
01/02/2024,297500.0,85220,COMMEQUIERS,Maison,40.0,7437.5
02/02/2024,2000000.0,85540,SAINT-VINCENT-SUR-GRAON,Maison,107.0,18691.58878504673
29/01/2024,2000000.0,85120,CHATAIGNERAIE (LA),Maison,120.0,16666.666666666668
22/01/2024,1500000.0,85310,RIVES DE L'YON,Maison,94.0,15957.446808510638
20/02/2024,1000000.0,85600,MONTAIGU-VENDEE,Maison,71.0,14084.507042253521
16/02/2024,700000.0,85700,MONTOURNAIS,Maison,45.0,15555.555555555555
16/02/2024,700000.0,85700,MONTOURNAIS,Maison,45.0,15555.555555555555
28/02/2024,700000.0,85640,MOUCHAMPS,Maison,124.0,5645.1612903225805
22/02/2024,2200000.0,85330,NOIRMOUTIER-EN-L'ILE,Maison,129.0,17054.263565891473
22/02/2024,2200000.0,85330,NOIRMOUTIER-EN-L'ILE,Maison,129.0,17054.263565891473
21/03/2024,1500000.0,85660,SAINT-PHILBERT-DE-BOUAINE,Maison,96.0,15625.0
17/04/2024,850000.0,85200,LONGEVES,Maison,150.0,5666.666666666667
23/04/2024,350000.0,85500,HERBIERS (LES),Maison,60.0,5833.333333333333
11/04/2024,1500000.0,85700,SAINT-MESMIN,Maison,150.0,10000.0
18/04/2024,150000.0,85420,DAMVIX,Maison,80.0,1875.0
29/05/2024,446238.0,85320,BESSAY,Maison,77.0,5795.298701298701
07/05/2024,1500000.0,85150,SAINT-JULIEN-DES-LANDES,Maison,85.0,17647.058823529413
15/05/2024,175700.0,85560,LONGEVILLE-SUR-MER,Maison,13.0,13515.384615384615
15/05/2024,175700.0,85560,LONGEVILLE-SUR-MER,Maison,13.0,13515.384615384615
07/06/2024,500000.0,85360,TRANCHE-SUR-MER (LA),Maison,67.0,7462.686567164179
22/05/2024,1200000.0,85120,CHATAIGNERAIE (LA),Appartement,63.0,19047.619047619046
27/05/2024,600000.0,85400,LUCON,Appartement,282.0,2127.659574468085
31/05/2024,1139820.0,85430,BOISSIERE-DES-LANDES (LA),Maison,110.0,10362.0
17/06/2024,378390.0,85120,TERVAL,Maison,150.0,2522.6
04/07/2024,2000000.0,85300,SOULLANS,Maison,110.0,18181.81818181818
11/07/2024,3000000.0,85340,ILE-D'OLONNE (L'),Maison,203.0,14778.32512315271
11/07/2024,3000000.0,85340,ILE-D'OLONNE (L'),Maison,203.0,14778.32512315271
06/05/2024,1500000.0,85200,MERVENT,Maison,130.0,11538.461538461539
06/05/2024,1500000.0,85200,MERVENT,Maison,90.0,16666.666666666668
25/07/2024,500000.0,85480,SAINT-HILAIRE-LE-VOUHIS,Maison,63.0,7936.507936507936
19/08/2024,1081250.0,85130,TIFFAUGES,Maison,72.0,15017.361111111111
19/08/2024,1081250.0,85130,TIFFAUGES,Maison,72.0,15017.361111111111
19/08/2024,831250.0,85200,BOURNEAU,Maison,100.0,8312.5
31/07/2024,650000.0,85370,NALLIERS,Maison,76.0,8552.631578947368
28/08/2024,400000.0,85400,LUCON,Appartement,45.0,8888.888888888889
10/09/2024,800000.0,85390,CHEFFOIS,Maison,90.0,8888.888888888889
26/09/2024,500000.0,85420,RIVES-D'AUTISE,Maison,152.0,3289.4736842105262
22/11/2024,500000.0,85200,FONTENAY-LE-COMTE,Maison,116.0,4310.3448275862065
12/11/2024,121840.0,85260,BROUZILS (LES),Maison,161.0,756.7701863354038
04/11/2024,200000.0,85240,SAINT-HILAIRE-DES-LOGES,Maison,24.0,8333.333333333334
29/11/2024,200000.0,85700,SEVREMONT,Maison,100.0,2000.0
29/11/2024,1100000.0,85290,SAINT-LAURENT-SUR-SEVRE,Maison,70.0,15714.285714285714
27/11/2024,1000000.0,85240,PUY-DE-SERRE,Maison,76.0,13157.894736842105
13/12/2024,800000.0,85600,TREIZE-SEPTIERS,Maison,146.0,5479.45205479452
13/12/2024,800000.0,85600,TREIZE-SEPTIERS,Maison,146.0,5479.45205479452
23/12/2024,220000.0,85580,SAINT-MICHEL-EN-L HERM,Maison,78.0,2820.5128205128203
19/12/2024,100000.0,85110,CHANTONNAY,Appartement,55.0,1818.1818181818182
19/12/2024,100000.0,85110,CHANTONNAY,Appartement,55.0,1818.1818181818182
16/12/2024,225000.0,85500,HERBIERS (LES),Maison,67.0,3358.208955223881
23/12/2024,2100000.0,85700,MONTOURNAIS,Maison,140.0,15000.0
02/01/2024,4000000.0,86500,MONTMORILLON,Maison,390.0,10256.410256410256
19/01/2024,1000000.0,86350,SAINT-MARTIN-LARS,Maison,92.0,10869.565217391304
12/01/2024,500000.0,86600,LUSIGNAN,Maison,76.0,6578.9473684210525
22/01/2024,800000.0,86320,LUSSAC-LES-CHATEAUX,Maison,60.0,13333.333333333334
25/01/2024,1032300.0,86240,LIGUGE,Maison,82.0,12589.024390243903
25/01/2024,1032300.0,86240,LIGUGE,Maison,82.0,12589.024390243903
30/01/2024,1100000.0,86460,AVAILLES LIMOUZINE,Maison,97.0,11340.20618556701
18/01/2024,550000.0,86140,CERNAY,Maison,50.0,11000.0
18/01/2024,550000.0,86140,CERNAY,Maison,50.0,11000.0
26/01/2024,1000000.0,86200,MOUTERRE-SILLY,Maison,63.0,15873.015873015873
26/01/2024,1000000.0,86200,MOUTERRE-SILLY,Maison,63.0,15873.015873015873
23/01/2024,933334.0,86320,LUSSAC-LES-CHATEAUX,Maison,67.0,13930.358208955224
29/01/2024,900000.0,86250,SURIN,Maison,100.0,9000.0
01/02/2024,840000.0,86100,CHATELLERAULT,Maison,113.0,7433.628318584071
09/02/2024,1200000.0,86460,AVAILLES LIMOUZINE,Maison,110.0,10909.09090909091
16/02/2024,1100000.0,86350,PAYROUX,Maison,86.0,12790.697674418605
15/02/2024,270000.0,86490,COLOMBIERS,Maison,16.0,16875.0
15/02/2024,270000.0,86490,COLOMBIERS,Maison,16.0,16875.0
21/02/2024,1000000.0,86310,HAIMS,Maison,176.0,5681.818181818182
01/03/2024,342000.0,86310,SAINT-SAVIN-SUR-GARTEMPE,Maison,46.0,7434.782608695652
28/02/2024,900000.0,86410,DIENNE,Maison,50.0,18000.0
12/03/2024,1750000.0,86200,CEAUX-EN-LOUDUN,Maison,123.0,14227.642276422765
20/02/2024,1300000.0,86430,ADRIERS,Maison,72.0,18055.555555555555
08/03/2024,490000.0,86120,ST LEGER DE MONTBRILLAIS,Maison,91.0,5384.615384615385
21/02/2024,500000.0,86320,GOUEX,Maison,46.0,10869.565217391304
21/02/2024,500000.0,86320,GOUEX,Maison,70.0,7142.857142857143
20/02/2024,2500000.0,86250,CHARROUX,Maison,143.0,17482.517482517484
07/03/2024,1500000.0,86170,NEUVILLE-DE-POITOU,Maison,225.0,6666.666666666667
08/04/2024,1000000.0,86500,MONTMORILLON,Maison,140.0,7142.857142857143
08/04/2024,1500000.0,86500,PLAISANCE,Maison,110.0,13636.363636363636
04/04/2024,250000.0,86500,SAULGE,Maison,16.0,15625.0
02/04/2024,50000.0,86600,SANXAY,Maison,35.0,1428.5714285714287
08/04/2024,1200000.0,86250,LA CHAPELLE-BATON,Maison,120.0,10000.0
24/04/2024,930000.0,86350,SAINT-SECONDIN,Maison,48.0,19375.0
26/04/2024,1600000.0,86140,SAVIGNY-SOUS-FAYE,Maison,174.0,9195.402298850575
26/04/2024,1600000.0,86140,SAVIGNY-SOUS-FAYE,Maison,174.0,9195.402298850575
02/05/2024,1500000.0,86260,SAINT-PIERRE-DE-MAILLE,Maison,80.0,18750.0
02/05/2024,1100000.0,86220,LES ORMES,Maison,80.0,13750.0
30/04/2024,1600000.0,86200,LOUDUN,Maison,88.0,18181.81818181818
21/05/2024,200000.0,86150,MILLAC,Maison,46.0,4347.826086956522
07/05/2024,1500000.0,86260,SAINT-PIERRE-DE-MAILLE,Maison,80.0,18750.0
04/06/2024,20000.0,86100,ANTRAN,Maison,27.0,740.7407407407408
04/06/2024,20000.0,86100,ANTRAN,Maison,27.0,740.7407407407408
27/05/2024,2000000.0,86500,MONTMORILLON,Maison,123.0,16260.162601626016
27/05/2024,2000000.0,86500,MONTMORILLON,Maison,123.0,16260.162601626016
31/05/2024,750000.0,86310,VILLEMORT,Maison,69.0,10869.565217391304
14/06/2024,2050000.0,86250,GENOUILLE,Maison,150.0,13666.666666666666
24/06/2024,100000.0,86150,QUEAUX,Maison,32.0,3125.0
08/01/2024,4610000.0,86330,LA CHAUSSEE,Maison,234.0,19700.8547008547
05/07/2024,2500000.0,86150,LE VIGEANT,Maison,144.0,17361.11111111111
01/07/2024,1300000.0,86600,SANXAY,Maison,72.0,18055.555555555555
25/06/2024,2000000.0,86320,GOUEX,Maison,125.0,16000.0
18/07/2024,1500000.0,86160,MARNAY,Maison,90.0,16666.666666666668
23/07/2024,1600000.0,86250,CHATAIN,Maison,139.0,11510.791366906475
15/07/2024,500000.0,86330,MONCONTOUR,Maison,44.0,11363.636363636364
15/07/2024,500000.0,86330,MONCONTOUR,Maison,48.0,10416.666666666666
15/07/2024,500000.0,86330,MONCONTOUR,Maison,54.0,9259.25925925926
04/07/2024,1750000.0,86290,LA TRIMOUILLE,Maison,110.0,15909.09090909091
29/07/2024,1500000.0,86250,CHATAIN,Maison,80.0,18750.0
30/07/2024,1000000.0,86430,ADRIERS,Maison,105.0,9523.809523809523
18/07/2024,1000000.0,86000,POITIERS,Maison,70.0,14285.714285714286
29/07/2024,1900000.0,86400,CIVRAY,Maison,132.0,14393.939393939394
18/07/2024,800000.0,86150,LE VIGEANT,Maison,80.0,10000.0
08/08/2024,1200000.0,86350,SAINT-MARTIN-LARS,Maison,70.0,17142.85714285714
12/08/2024,600000.0,86300,BONNES,Maison,157.0,3821.6560509554142
05/08/2024,1200000.0,86600,LUSIGNAN,Maison,76.0,15789.473684210527
13/08/2024,900000.0,86140,SCORBE-CLAIRVAUX,Maison,126.0,7142.857142857143
29/08/2024,1900000.0,86350,USSON-DU-POITOU,Maison,145.0,13103.448275862069
26/08/2024,53600.0,86150,L'ISLE JOURDAIN,Maison,82.0,653.6585365853658
30/08/2024,1000000.0,86100,CHATELLERAULT,Maison,52.0,19230.76923076923
04/09/2024,1000000.0,86230,LEIGNE-SUR-USSEAU,Maison,97.0,10309.278350515464
20/09/2024,1400000.0,86350,CHATEAU-GARNIER,Maison,80.0,17500.0
12/09/2024,1400000.0,86310,BETHINES,Maison,78.0,17948.71794871795
16/09/2024,1400000.0,86150,LE VIGEANT,Maison,72.0,19444.444444444445
29/08/2024,2000000.0,86470,BOIVRE-LA-VALLEE,Maison,130.0,15384.615384615385
01/10/2024,250000.0,86150,NERIGNAC,Maison,52.0,4807.692307692308
10/10/2024,900000.0,86310,SAINT-SAVIN-SUR-GARTEMPE,Maison,56.0,16071.42857142857
14/10/2024,1250000.0,86310,SAINT-SAVIN-SUR-GARTEMPE,Maison,69.0,18115.942028985508
22/10/2024,50000.0,86000,POITIERS,Maison,58.0,862.0689655172414
05/11/2024,500000.0,86100,CHATELLERAULT,Maison,40.0,12500.0
25/11/2024,100000.0,86130,SAINT-GEORGES-LES-BAILLARGEAUX,Maison,80.0,1250.0
27/11/2024,1000000.0,86200,MOUTERRE-SILLY,Maison,121.0,8264.462809917355
16/12/2024,770000.0,86400,CHAMPNIERS,Maison,55.0,14000.0
13/12/2024,200000.0,86150,MILLAC,Maison,46.0,4347.826086956522
19/12/2024,1000000.0,86290,BRIGUEIL-LE-CHANTRE,Maison,102.0,9803.921568627451
19/12/2024,2000000.0,86410,BOURESSE,Maison,240.0,8333.333333333334
20/12/2024,135400.0,86300,BONNES,Maison,30.0,4513.333333333333
20/12/2024,500000.0,86270,MAIRE,Maison,39.0,12820.51282051282
30/12/2024,600000.0,86310,BETHINES,Maison,62.0,9677.41935483871
08/01/2024,30000.0,87230,CHALUS,Maison,38.0,789.4736842105264
11/01/2024,2500000.0,87190,MAGNAC-LAVAL,Maison,130.0,19230.76923076923
10/01/2024,500000.0,87140,CHAMBORET,Maison,40.0,12500.0
12/01/2024,1300000.0,87210,LE DORAT,Maison,69.0,18840.579710144928
22/01/2024,110000.0,87600,CHERONNAC,Maison,24.0,4583.333333333333
22/01/2024,110000.0,87600,CHERONNAC,Maison,24.0,4583.333333333333
15/01/2024,1250000.0,87250,BESSINES-SUR-GARTEMPE,Maison,80.0,15625.0
17/01/2024,3000000.0,87130,SUSSAC,Maison,174.0,17241.379310344826
17/01/2024,800000.0,87130,LINARDS,Maison,60.0,13333.333333333334
17/01/2024,840000.0,87230,CHALUS,Maison,75.0,11200.0
26/01/2024,500000.0,87000,LIMOGES,Appartement,82.0,6097.5609756097565
30/01/2024,543500.0,87300,BELLAC,Maison,30.0,18116.666666666668
22/01/2024,1000000.0,87210,LE DORAT,Maison,120.0,8333.333333333334
15/01/2024,500000.0,87150,CHAMPAGNAC-LA-RIVIERE,Maison,46.0,10869.565217391304
08/02/2024,1728000.0,87430,VERNEUIL-SUR-VIENNE,Maison,96.0,18000.0
09/02/2024,50000.0,87600,ROCHECHOUART,Maison,29.0,1724.1379310344828
19/02/2024,100000.0,87310,SAINT-CYR,Maison,15.0,6666.666666666667
16/02/2024,200000.0,87140,CHAMBORET,Maison,40.0,5000.0
15/02/2024,1200000.0,87190,MAGNAC-LAVAL,Maison,78.0,15384.615384615385
20/02/2024,100000.0,87210,LE DORAT,Maison,75.0,1333.3333333333333
05/03/2024,1200000.0,87890,JOUAC,Maison,110.0,10909.09090909091
16/02/2024,300000.0,87000,LIMOGES,Appartement,29.0,10344.827586206897
08/03/2024,100000.0,87100,LIMOGES,Appartement,38.0,2631.5789473684213
08/03/2024,200000.0,87100,LIMOGES,Appartement,25.0,8000.0
08/03/2024,100000.0,87100,LIMOGES,Appartement,40.0,2500.0
12/03/2024,500000.0,87700,BEYNAC,Maison,109.0,4587.155963302752
13/03/2024,250000.0,87000,LIMOGES,Appartement,72.0,3472.222222222222
15/03/2024,1400000.0,87300,SAINT-BONNET-DE-BELLAC,Maison,97.0,14432.98969072165
12/03/2024,300000.0,87210,LE DORAT,Maison,50.0,6000.0
27/02/2024,2000000.0,87600,VAYRES,Maison,115.0,17391.304347826088
18/03/2024,600000.0,87340,LA JONCHERE ST MAURICE,Maison,40.0,15000.0
25/03/2024,1400000.0,87190,SAINT-LEGER-MAGNAZEIX,Maison,150.0,9333.333333333334
26/03/2024,1000000.0,87310,COGNAC-LA-FORET,Maison,60.0,16666.666666666668
03/04/2024,1000000.0,87330,MONTROL-SENARD,Maison,52.0,19230.76923076923
26/03/2024,1100000.0,87310,SAINT-CYR,Maison,56.0,19642.85714285714
27/03/2024,1400000.0,87380,SAINT-GERMAIN-LES-BELLES,Maison,72.0,19444.444444444445
05/04/2024,4000000.0,87520,CIEUX,Maison,237.0,16877.637130801686
22/04/2024,650000.0,87210,ORADOUR-SAINT-GENEST,Maison,80.0,8125.0
24/04/2024,600000.0,87320,VAL-D'OIRE-ET-GARTEMPE,Maison,100.0,6000.0
24/04/2024,1200000.0,87400,ST-LEONARD-DE-NOBLAT,Maison,96.0,12500.0
03/05/2024,550000.0,87440,MARVAL,Maison,40.0,13750.0
25/04/2024,50000.0,87190,MAGNAC-LAVAL,Maison,60.0,833.3333333333334
30/04/2024,150000.0,87140,CHAMBORET,Maison,50.0,3000.0
22/05/2024,50000.0,87190,MAGNAC-LAVAL,Maison,25.0,2000.0
24/05/2024,2300000.0,87290,SAINT-SORNIN-LEULAC,Maison,160.0,14375.0
06/06/2024,100000.0,87190,MAGNAC-LAVAL,Maison,46.0,2173.913043478261
12/06/2024,80000.0,87440,MARVAL,Maison,97.0,824.7422680412371
10/06/2024,2700000.0,87300,SAINT-BONNET-DE-BELLAC,Maison,150.0,18000.0
13/06/2024,1596500.0,87430,VERNEUIL-SUR-VIENNE,Maison,114.0,14004.38596491228
13/06/2024,1596500.0,87430,VERNEUIL-SUR-VIENNE,Maison,114.0,14004.38596491228
31/05/2024,1000000.0,87190,MAGNAC-LAVAL,Maison,70.0,14285.714285714286
25/06/2024,950000.0,87130,LINARDS,Maison,56.0,16964.285714285714
04/06/2024,100000.0,87190,MAGNAC-LAVAL,Maison,19.0,5263.1578947368425
28/06/2024,500000.0,87480,SAINT-PRIEST-TAURION,Appartement,51.0,9803.921568627451
17/06/2024,285000.0,87380,CHATEAU-CHERVIX,Maison,105.0,2714.285714285714
05/07/2024,400000.0,87330,VAL D ISSOIRE,Maison,44.0,9090.90909090909
05/07/2024,950000.0,87190,MAGNAC-LAVAL,Maison,60.0,15833.333333333334
02/07/2024,500000.0,87890,JOUAC,Maison,34.0,14705.882352941177
25/07/2024,600000.0,87160,SAINT-GEORGES-LES-LANDES,Maison,36.0,16666.666666666668
28/06/2024,500000.0,87290,SAINT-SORNIN-LEULAC,Maison,60.0,8333.333333333334
30/07/2024,1000000.0,87210,LE DORAT,Maison,159.0,6289.308176100629
15/07/2024,1746000.0,87290,RANCON,Maison,114.0,15315.78947368421
02/08/2024,800000.0,87360,SAINT-MARTIN-LE-MAULT,Maison,48.0,16666.666666666668
19/08/2024,600000.0,87320,VAL-D'OIRE-ET-GARTEMPE,Maison,48.0,12500.0
04/09/2024,1950000.0,87320,VAL-D'OIRE-ET-GARTEMPE,Maison,100.0,19500.0
28/08/2024,2100000.0,87400,ST-LEONARD-DE-NOBLAT,Maison,120.0,17500.0
29/08/2024,250000.0,87250,FROMENTAL,Maison,36.0,6944.444444444444
20/09/2024,2700000.0,87200,SAINT JUNIEN,Maison,150.0,18000.0
01/10/2024,1250000.0,87290,SAINT-SORNIN-LEULAC,Maison,80.0,15625.0
03/10/2024,800000.0,87380,MEUZAC,Maison,57.0,14035.087719298246
02/10/2024,500000.0,87150,CHAMPAGNAC-LA-RIVIERE,Maison,56.0,8928.57142857143
04/10/2024,1650000.0,87500,COUSSAC-BONNEVAL,Maison,108.0,15277.777777777777
04/10/2024,100000.0,87300,BELLAC,Maison,25.0,4000.0
04/10/2024,100000.0,87300,BELLAC,Maison,40.0,2500.0
04/10/2024,100000.0,87300,BELLAC,Appartement,40.0,2500.0
04/10/2024,100000.0,87300,BELLAC,Appartement,68.0,1470.5882352941176
04/10/2024,100000.0,87300,BELLAC,Appartement,39.0,2564.102564102564
04/10/2024,100000.0,87300,BELLAC,Appartement,70.0,1428.5714285714287
28/09/2024,4000000.0,87230,CHALUS,Maison,201.0,19900.49751243781
07/10/2024,1200000.0,87290,CHATEAUPONSAC,Maison,76.0,15789.473684210527
15/10/2024,900000.0,87400,CHAMPNETERY,Maison,85.0,10588.235294117647
24/10/2024,400000.0,87330,VAL D ISSOIRE,Maison,39.0,10256.410256410256
23/10/2024,500000.0,87210,ORADOUR-SAINT-GENEST,Maison,55.0,9090.90909090909
01/07/2024,1300000.0,87460,SAINT-JULIEN-LE-PETIT,Maison,150.0,8666.666666666666
05/11/2024,700000.0,87210,LE DORAT,Maison,84.0,8333.333333333334
05/11/2024,500000.0,87210,LE DORAT,Maison,90.0,5555.555555555556
01/10/2024,600000.0,87360,AZAT-LE-RIS,Maison,45.0,13333.333333333334
08/11/2024,2200000.0,87130,LA CROISILLE-SUR-BRIANCE,Appartement,130.0,16923.076923076922
08/11/2024,2200000.0,87130,LA CROISILLE-SUR-BRIANCE,Appartement,130.0,16923.076923076922
03/12/2024,1250000.0,87620,SEREILHAC,Maison,92.0,13586.95652173913
21/11/2024,400000.0,87360,AZAT-LE-RIS,Maison,60.0,6666.666666666667
02/12/2024,500000.0,87500,GLANDON,Maison,62.0,8064.5161290322585
09/12/2024,500000.0,87150,ORADOUR-SUR-VAYRES,Maison,106.0,4716.981132075472
10/12/2024,450000.0,87380,SAINT-GERMAIN-LES-BELLES,Maison,80.0,5625.0
12/12/2024,350000.0,87310,SAINT-AUVENT,Maison,80.0,4375.0
13/12/2024,200000.0,87150,ORADOUR-SUR-VAYRES,Maison,72.0,2777.777777777778
16/12/2024,1000000.0,87300,BELLAC,Maison,90.0,11111.111111111111
17/12/2024,700000.0,87160,CROMAC,Maison,40.0,17500.0
20/12/2024,1500000.0,87140,SAINT-PARDOUX-LE-LAC,Maison,90.0,16666.666666666668
03/12/2024,50000.0,87000,LIMOGES,Appartement,54.0,925.925925925926
16/12/2024,1300000.0,87400,SAINT-DENIS-DES-MURS,Maison,80.0,16250.0
23/12/2024,500000.0,87290,BALLEDENT,Maison,62.0,8064.5161290322585
20/12/2024,1800000.0,87250,BESSINES-SUR-GARTEMPE,Maison,112.0,16071.42857142857
27/12/2024,1200000.0,87200,SAINT-BRICE-SUR-VIENNE,Maison,92.0,13043.478260869566
30/12/2024,600000.0,87520,CIEUX,Maison,36.0,16666.666666666668
16/01/2024,20000.0,88000,EPINAL,Appartement,28.0,714.2857142857143
15/01/2024,1000000.0,88260,BONVILLET,Maison,93.0,10752.68817204301
15/01/2024,1000000.0,88260,BONVILLET,Maison,93.0,10752.68817204301
19/01/2024,400000.0,88150,CHAVELOT,Appartement,80.0,5000.0
